id_municipio_endereco,qtd_vacinados,qtd_primeira_dose,qtd_segunda_dose
2806909,12259,5789,5300
2803906,37539,18294,16328
3202009,24688,11995,10337
4116901,115236,54059,49556
4101705,46890,22042,20617
3152907,37883,17095,16434
3532827,45871,20356,23273
2925758,72656,37426,32682
5204003,19934,10355,8858
2603405,18768,9359,8286
3550001,59785,25583,28851
4310207,342356,154353,145865
4315305,78488,34823,32623
4307401,11624,5403,5246
2928505,31664,14953,13688
2922508,72607,35786,31638
2401503,12111,5853,5349
2927804,20306,9364,8997
2928950,30953,14582,13227
2705507,59684,29932,25787
4126900,20869,9779,9256
3109907,41655,19369,18150
3115805,28811,13518,12292
3161700,24033,11127,10349
3156809,58280,27306,25524
4314498,16842,7859,7511
3542305,19363,9883,8501
2614303,28764,13605,12296
1503077,54392,28464,23745
3165206,25849,12154,11389
3131406,18863,8465,8042
2110302,47746,22880,21033
3155405,33768,15427,14712
2909208,30707,16199,12759
4200507,23193,10869,10362
4213104,20357,9327,8974
3101102,82495,37943,34706
3155009,11198,5130,4949
3517604,84270,41757,38484
2802700,23155,11459,9955
1200138,14319,7466,6182
3547205,10532,3798,5514
1505635,16647,8988,7092
2601805,38386,18097,16706
2306603,71876,36852,30737
1400027,11342,6159,4933
4107108,20023,9472,8778
2406205,19975,9713,8691
4317558,8777,3952,3773
4323606,7120,3094,3046
4316972,14686,6309,6148
2512721,15407,7409,6587
3520806,19210,8098,9276
2513000,9687,4719,4118
2407609,12065,5756,5208
5106190,10178,5342,4407
3138708,16030,8198,6820
2110807,14690,6989,6107
2512077,19152,8302,8408
4210852,10688,4907,4698
2209559,13663,6369,6107
5220058,7563,3477,3283
3145703,8326,3583,3448
3157302,20141,8995,8756
4320230,13214,5572,5454
2512754,13977,6629,5943
4304952,15933,6794,6538
4101903,51923,25548,23671
4121406,73357,34562,32446
4304101,12999,6069,5585
3165008,32007,15933,14045
1718808,11462,5495,4796
2807402,138278,68070,61205
3137809,71002,33310,30838
3555000,346809,150327,165915
2410306,27360,13461,12207
4318804,176158,77394,74647
3540507,57866,24844,28256
3515509,365121,154205,172214
3546306,126399,55789,61738
2107258,15117,7343,6645
5005152,22742,10477,9626
4304663,84537,40132,36448
5003256,95050,43747,41591
2900603,15966,7398,6793
2928802,145514,74894,62851
3524303,302642,133714,144691
4110805,35735,16350,15348
2917300,59020,31013,25199
2304251,80050,38393,33867
2930204,98455,48345,42642
5207600,21731,9815,9176
3501301,115900,50925,55972
2920601,128926,61831,56771
5007505,17343,7869,7216
2208700,20165,10207,9082
1700400,14812,7672,6326
2806305,30104,14874,13168
3201001,53063,25153,21769
4119954,118899,57078,52424
1300201,23985,12204,10257
3527009,26403,11854,12689
5220603,74708,34670,32656
4309704,20147,8918,8529
4315156,24745,11192,10794
1400209,23585,12766,9682
2926905,46670,20082,19897
2903276,56694,26991,24703
2309201,20241,12391,7125
2407708,44650,22488,18818
2903235,44164,21251,19636
2922201,31092,17810,12332
2707107,66391,32633,29450
4108908,27793,12519,11673
4127809,34598,15859,15151
4314704,41896,18275,17463
4112009,98802,49900,44756
4105607,42705,20563,18827
5003504,22973,10063,9708
2506608,23443,10906,8621
4322533,38004,17585,17009
5106182,15039,7690,6649
2515401,32371,15644,13940
4204178,11330,5195,5036
3160454,19146,9667,8435
2309003,70771,36097,29535
3200300,65793,27471,26249
3500808,26207,10651,12427
1505601,20042,10477,9109
3164902,8792,4071,3832
3115359,18817,8789,8070
3123809,23593,11558,10316
4128609,28873,13445,12832
4112900,11768,5808,5555
2601003,33212,15948,14746
1400282,9810,5264,4034
2408805,14782,7168,6457
4322152,15060,6973,6646
4314423,22629,10066,9734
2503902,22012,10581,9893
3122405,23765,11004,10201
2202251,9714,4736,4373
5005806,37464,16283,15412
3137007,55816,26655,24372
3129905,12786,6030,5759
4205555,7621,3690,3364
4312674,7621,3802,3012
5204201,6177,2948,2598
3120151,10844,5962,4846
1704600,3905,1840,1651
2112209,276845,154806,113171
5200258,371799,193180,166196
4302352,48350,23338,21841
1718501,6534,3465,2845
3203353,53344,24268,22316
2314003,106018,53700,47779
2312908,854865,389391,363410
3513801,1989895,890088,978834
3525508,48152,21381,22981
3539905,33978,14205,16483
2604106,1043419,504519,462918
3303609,100185,52104,43490
4127700,483090,235123,218749
4101507,402745,197456,172491
2903201,280424,142960,113938
3143104,204204,92323,89118
4204202,835458,393863,368490
3554003,553417,260598,256118
2905701,820334,419664,361579
2613602,114878,51826,48370
2611309,70585,35771,29551
3306305,1172883,506310,476669
4201000,28088,12859,12372
3528007,82709,34929,40316
4321501,152727,69342,65379
4321303,95690,43329,40984
4123808,43844,20594,19172
3163706,179734,82825,76528
2509404,46934,22094,20382
3167202,581971,283974,249810
3169406,177795,87314,78765
2709202,59641,29430,26238
4215802,281095,133394,126895
2924405,58879,33603,24070
5000856,38909,17404,16754
5003454,38980,18316,17767
2103174,32028,16423,13734
3506300,56218,23863,27506
4313508,181098,80799,75941
2210359,16425,7244,6993
2804300,27985,13769,12441
2512705,67902,32279,29446
3204500,49009,21602,20319
4120903,108598,52322,47685
3510104,14539,5954,7252
5213756,38761,18865,17247
2205573,22762,10585,10032
2202778,12264,6663,5539
4301008,87042,39373,37717
4116703,46151,21193,20120
4218301,67881,32063,30071
2910305,25258,11904,11007
2910206,14178,6852,6157
2302800,190627,97852,84238
2300101,25032,12794,11146
2309300,72289,36918,27585
2408300,127723,61837,54458
2402402,25248,11953,11107
2700201,48113,23291,21543
4121752,15204,7508,6744
4114401,70620,33536,31347
3510906,15597,7309,7309
3132206,55609,25735,24244
2105427,48944,25216,20408
3511706,70556,31904,33818
1505437,53775,28945,23341
4107900,31352,14941,13530
3155306,23380,10683,10239
3542206,150927,64614,75052
3125606,20729,10068,8921
3122207,24843,11501,10689
2109270,35153,18061,15586
3116159,35332,17390,15746
3513900,60814,25971,28946
2707909,24352,11945,10794
2109551,17887,9086,7809
1717503,17178,7497,6773
2313757,41906,21957,17969
4311718,17834,8312,7926
3131158,45529,21781,20051
2307205,20085,10874,8738
5003157,38319,19072,16805
4126355,20119,9242,8596
4207700,27446,12943,12181
1508050,23410,12446,10157
2109759,12554,6480,5407
2923506,45596,23559,18195
2101806,13463,6667,5846
4108650,20668,10107,9045
2312502,26901,12473,11418
4217956,8327,3696,3650
2112852,20871,10637,9110
2513307,20722,9966,8732
3121001,14259,7228,6299
5206800,13775,6059,5809
4312625,8989,3853,3713
5200829,13050,6225,5870
2105302,752241,376122,331232
5208608,219090,106392,96626
4309209,942243,437412,406210
3137601,234495,111523,102638
2408102,2994504,1409178,1277680
2310704,88215,46606,38703
4321808,100740,44526,42252
3556503,382280,169699,194368
4210555,8558,3975,3772
2928703,294089,147617,129719
2607752,57656,30762,24107
2616407,420716,201994,182785
3548500,1940491,805151,904637
5106257,60690,29850,26961
2511707,15907,7901,6895
3115409,11229,5204,4888
3164605,32669,15758,14230
3505609,122455,56406,59268
4107405,25198,12149,11364
3556107,70220,32879,32786
3145307,80522,41467,35671
3506607,120163,55350,58326
3306206,119284,57201,49332
5204805,21598,10605,9724
3162922,103873,50459,47150
2104206,40561,19984,17508
1502806,64675,33936,29448
3154101,39823,17877,16687
2511103,25137,11516,10744
2502003,22054,10695,9582
3530508,280998,122282,134341
4105102,38375,17650,16778
2925006,72386,34958,32385
3121258,31244,15766,14488
3543808,36556,15892,16481
3541208,58131,24825,26616
2201705,15673,7659,6793
2209377,18046,8395,7930
4313706,131914,60101,56974
2922904,76940,38316,33470
2200459,14917,7360,6446
4214409,16295,7946,7344
4209177,10031,4538,4359
2929909,170874,80758,75241
2309508,87461,44913,36554
2303659,56627,28111,22107
2304103,210007,102090,89878
2409407,110531,51927,47290
2412708,17928,9159,7766
2413300,19501,9649,8458
3112802,28794,15117,12515
3128907,35989,16423,15950
5212006,9409,4593,4030
3168051,10324,5057,4681
3149150,24589,12389,10900
3116605,116263,54545,51711
1503457,61934,33266,26418
3145505,12620,5453,5175
4211009,42716,19303,18596
4203600,117329,56309,51801
4308003,31151,13735,12957
1504000,50097,27538,20871
2616506,30493,15994,13202
3527256,14449,6304,6877
1600709,17408,9275,7193
2616183,27934,13110,12137
4114708,21653,10322,9691
4216057,12420,5838,5559
4318499,13434,5446,5319
4203105,22212,10337,9683
4322350,4662,2150,2005
3503950,11056,4597,5572
3128303,65273,31053,28909
3122470,12977,6180,5675
4306403,130331,58773,56768
3109006,138695,66301,61263
5204904,63254,31497,28362
1200351,28317,14808,12221
3511508,220827,96979,108297
2919504,179599,80856,77959
1507953,89652,52360,37304
5106752,109906,56427,49400
2307650,876656,474902,355754
2501005,48399,24211,21622
2205607,19676,9393,8490
4318606,30982,13660,13074
4106571,16488,7896,7363
3539400,73493,31869,35987
2902500,37548,18617,16290
2900207,60030,29202,26547
3304003,122207,56394,52197
2918407,410959,225847,163306
5204409,55862,26673,25191
4104428,47532,23371,21254
2614600,90642,41797,38799
4125308,25362,11078,10590
1500859,30815,16714,13206
1301704,123749,60597,52895
2208650,31986,15237,14522
2506103,39299,18986,16836
3514106,115583,54033,53524
3514403,211310,92619,100592
3518206,136826,58278,66987
3504701,15275,6769,6980
5209200,53762,25928,23430
4319364,10596,4152,4114
4321907,109626,49394,47164
4211108,29811,14194,13760
2928901,111659,58954,46619
2924207,26880,14293,12072
3128105,49677,23584,22307
3148608,57825,27057,25213
4302303,39296,18277,17097
3120607,20799,9519,8849
3133709,32446,16979,13815
2110658,17074,8370,7397
3156601,35360,16299,15100
2503308,32671,15267,14104
2515005,21080,10329,9079
2507804,24509,11418,10582
2700904,19481,9010,8412
3517802,37342,15825,17588
2102903,43096,22521,18473
3525409,17167,7456,8597
4202438,11576,5676,5226
4101655,14412,6705,6308
4120507,38603,18005,16674
3140506,51772,24039,22541
1200435,9144,4629,4020
1200252,24179,12389,10329
2615805,70389,33563,30872
3156106,21531,10126,9391
4204756,8710,3829,3727
4300570,13037,5874,5748
2906899,32015,15317,13978
2610202,61089,31767,26100
1711803,4838,2453,2101
1718899,5134,2515,2176
1503044,29561,15897,12614
4319372,15961,6742,6475
4210308,25087,12220,11460
5004601,57584,26178,24712
3104403,9128,4662,4263
3528858,16725,7086,8025
5212253,4054,1827,1753
1501956,32050,17132,13166
4313409,724734,348432,312746
4305355,139196,62102,59019
3145000,54400,26519,23815
1301902,229452,116230,97777
4309654,18605,8794,8332
3503703,49341,20539,24298
2412302,41799,19594,17512
3107604,20062,8999,8754
3551702,489763,211969,241974
2603603,26018,12578,11393
2609006,74046,35986,31755
4105508,324539,151669,143927
3303401,583979,284620,248943
2305001,43219,26864,15321
3153905,51169,23170,23323
2512408,48917,22658,22369
1101302,28990,13901,12173
5007695,114785,52269,48706
2311355,62411,29393,27144
4307906,264655,123014,116090
4318309,235320,105245,100012
1507201,104932,47385,43299
5002100,64930,31344,29857
3521705,89184,37304,46105
3541901,36361,16647,17331
4217253,17172,8410,7046
4317806,55916,25052,23740
4308201,119013,55565,52399
4211207,60007,27603,26108
4122602,36018,16202,15606
2927309,42423,20451,18418
4124400,62559,29461,27681
2803500,236072,126132,100436
2511806,29400,14232,12809
2514453,15224,7736,6665
4114500,43817,20900,19521
4205803,47114,23757,21033
4102109,100228,48133,44847
5210562,18293,8238,7778
5203575,10527,5295,4693
2204659,25890,12986,11249
2209757,6745,3399,3023
4305801,41697,18046,17455
4321006,42513,19287,18155
2932408,42006,21101,18048
3540903,77164,33749,38222
2400307,28617,12860,12437
2900108,33462,14179,13800
2911006,30644,14322,13379
2705606,23862,12643,10323
4125001,46848,21961,20716
4102307,61617,29902,27199
3161601,15765,7190,6593
4302055,8017,3525,3376
4316501,31987,14080,13469
3170529,30748,14611,13145
3150208,17464,7873,7517
3167608,59969,30379,25634
3140803,53949,25634,22757
3127354,10635,4981,4525
3134301,16602,8510,7021
3536109,31810,14190,15284
2514800,12154,5797,5242
3521903,74248,30728,36384
2111573,9480,4922,3992
2103257,27454,14088,11946
3142700,45799,22681,19522
3148806,16664,7491,7041
2804003,39840,19894,17156
5215900,15084,7184,6581
3526506,30464,12865,15296
4312054,17283,7468,7067
2905305,55103,26992,24145
2612000,33694,16317,13940
2111250,18845,8900,8040
2102150,18290,9485,8032
5209291,9158,4299,3966
2202109,13308,6740,6004
4307302,29394,13337,12678
4312443,14922,6837,6144
4302584,11018,4587,4441
5219738,26823,12590,11450
3141900,14325,6553,6041
4306973,13240,5782,5537
3170206,2766483,1223272,1197916
3204955,53105,24057,21686
3305505,184149,98005,78955
2512747,10477,4958,4601
2610707,815685,396916,349319
2601607,67364,32587,27994
2501500,68052,33394,29738
1100106,95525,48641,42143
3123601,90775,42653,39656
1502772,33083,17408,14318
2927606,44391,21813,19443
5007554,23382,9966,9752
4121505,55213,26494,24438
4114807,139052,66915,61455
3137700,46593,24458,19454
2923803,80927,40039,35922
2905602,59908,30658,25248
4113304,120411,56646,51966
4103909,49632,23633,21624
3510500,581137,228824,318105
3124005,72944,34833,32478
2705408,18095,9166,8238
2514107,16532,7836,7254
2932309,46046,24101,20065
4314803,123926,58237,53769
4212502,87590,43635,38253
4312450,31240,13464,13041
2922730,29099,13772,12681
2607307,68561,35910,27710
2805802,55146,27225,24182
2506707,34725,17099,15172
3556305,107038,46414,53692
1301001,60394,31598,26690
3105202,18283,8481,7958
2206050,18303,8722,8050
4309571,10154,4708,4570
3508306,20611,8513,10063
3514957,13110,4805,7259
4122651,22629,10887,10053
3511300,51120,22691,24087
5218789,15709,7185,6736
2305803,91345,50698,36952
2303006,40591,21318,18447
2412203,122688,60650,53413
2400604,15896,7613,6824
4122701,27455,13538,12196
3142007,42906,20301,18898
3147303,85727,40056,39185
3137304,13481,6288,5939
3169208,29839,14090,12947
4318051,14918,6069,5967
4204707,48426,22255,21277
5219100,22072,10251,9724
5211602,8728,4006,3744
3171808,35926,17340,15439
3162252,11340,6373,4835
3507456,11421,5220,5693
2312106,58168,28968,25308
5106281,17756,8875,8046
3507704,21789,9139,10779
5221452,8479,4471,3676
4207403,23924,11431,10874
3109451,16989,8224,7454
1718659,3871,1931,1743
3118205,27068,12296,11805
4311601,18706,8283,7939
3105301,25197,11891,11162
3204252,28465,13151,11758
2609204,32181,15730,14010
5004403,32125,14698,14036
4304655,12900,5502,5380
4122800,17183,7821,7514
3515194,21731,8552,11875
2802007,16583,8156,7167
3131604,24033,11234,10497
4310462,9490,3881,3763
2505907,11381,5329,4900
2101202,240577,119849,103807
2210706,44087,21250,19363
3103504,383147,182205,169023
4315602,619144,301617,277426
1500800,1095196,553479,469362
1505304,157992,81575,67799
4321600,180079,84537,76601
3513702,179335,76879,85026
2304285,204836,98196,90831
3129657,14978,7654,6354
2110005,155573,78302,66388
4202008,405500,192942,176444
4213203,103283,51052,47388
5006200,187228,85457,81330
3134806,23203,11583,10550
3130903,85572,40351,35953
4102752,14962,6866,6568
3556404,171260,72657,82514
2804458,26071,12661,11468
2918753,44446,20485,20369
3304524,356226,182722,153288
3129004,25600,12782,11341
4312401,246298,112274,104274
3528403,187950,88749,88153
2929602,74436,35070,31069
2206209,82991,41049,37494
2202174,18451,9155,8008
4103354,16335,7715,7164
4300034,24042,11384,9719
2912509,54505,25558,24621
1720804,23080,11463,9951
2805901,23618,11944,10257
3205150,32313,15150,13718
4109609,125225,59786,55534
4118006,57442,25835,24516
3538204,60173,26489,28999
2209658,17911,8534,8170
2202802,15111,7162,6628
2901205,46511,26218,19965
3531605,21247,8638,10901
2205805,65266,32903,28801
2408904,74970,35270,32599
2409506,10351,5114,4662
2407500,26561,12973,11510
3500600,22836,9741,10123
3169703,72175,33610,31617
3166204,33972,16268,14628
3134004,51648,24000,22811
5222302,18966,9152,8330
4124004,20896,9669,9049
4109005,18286,8710,8237
4206900,53795,27002,24009
2110104,48760,27140,20890
2108306,55118,30493,23806
2505006,26944,12673,11734
3546207,22698,9700,10771
2107456,29270,14183,12584
2105476,31462,14657,13023
4200101,56437,27543,25628
3106507,39308,18686,17942
1701051,6761,3270,2805
2411809,14736,6866,6302
2306306,68832,43789,23529
4107520,8533,3825,3709
2310001,21288,11856,8433
4311759,29657,13062,12561
4306304,18173,8195,7817
3101300,12912,5690,5499
3516507,18492,7603,9052
4319737,9220,4084,3838
5006275,21738,10139,9580
3157401,21221,9494,9465
4120200,10859,4968,4717
2204709,52509,25446,23806
4302402,43798,20603,19408
1720150,4025,1922,1705
4301073,12822,5623,5441
5220686,16985,8631,7180
2907400,16407,6824,7047
4313607,17996,7636,7467
4315149,12114,5624,5389
4305900,25605,11835,11209
2102606,34958,17655,15140
2108603,214048,107698,94764
3165537,134570,64120,59312
2704302,2697703,1313613,1173710
3507605,779315,340502,367336
5222005,56141,26158,24387
3507506,650894,283305,279585
4124103,142281,66941,62049
3301900,582938,292915,256713
2909406,39167,19118,16885
3549904,2648135,1179132,1272910
3113305,118450,55139,51405
3540705,245872,111432,116638
3555406,324912,147421,159133
2926707,49623,23957,21888
2301109,201400,99066,87943
3133204,38371,18457,17069
3110301,52123,23919,22566
1702109,425237,213335,185252
3152808,85356,41565,38783
2608800,135291,64367,59652
4212809,84752,41090,37536
2506301,192918,93050,83852
2107308,11467,5772,5008
2207702,417104,211544,177518
1508035,80272,40979,35477
3117702,52890,24445,22966
3537008,95937,40705,49200
4110706,215167,102800,95248
3541109,19873,8749,9440
3107109,140644,64181,61676
3132107,48330,23617,21478
2928406,81849,44188,37294
3512407,109837,47585,53976
4100608,38159,19027,16928
2900801,38512,23032,14386
5004908,22058,9408,8830
2605905,64696,31710,27655
2202117,16819,7766,7556
2204550,13683,6747,6288
4115408,54465,25767,23951
3302452,29361,13502,12846
2803203,84045,42073,36709
2505204,18148,9084,8007
3201605,96170,44113,40674
4102505,33955,17126,15270
2915601,106547,54139,45643
2902302,23756,12156,10255
3527603,56558,25733,27829
3541505,161067,69692,75387
5209705,79147,38705,34957
4212304,29963,14307,13206
2929404,30370,15145,13024
2300804,23066,11354,10033
3519006,62078,29877,28083
2402808,15797,7655,7021
2407807,58763,28231,26159
5201603,18550,9323,7401
3103009,36277,17757,16082
2915304,19553,9386,8477
3110509,77039,37411,34354
2108405,24619,12806,10797
2612208,217785,99498,90927
2514503,73888,34276,32242
2509396,23248,10807,9914
4207759,18207,8046,7885
3535903,21268,9330,10176
2107209,24124,12660,10454
2105989,15547,8076,6667
3516853,21807,9815,10803
2910008,30520,15214,12975
2106102,33627,15923,14629
2311264,61111,30547,25208
4219200,21762,10525,9742
3546900,36846,15761,18569
3157336,31922,15572,13958
3149200,15182,6929,6469
2803708,22679,10884,9799
2109056,16642,8151,7496
3536000,66513,29819,31369
3200136,34388,15504,14107
2608453,48611,23180,20729
2509370,9426,4544,4137
3140209,16567,7074,7003
2606309,24414,11593,10258
2202752,20094,9769,8863
4201604,16935,7600,7344
2100550,13658,7154,5772
2504207,15626,7388,6945
4315958,9717,4050,3976
3132800,8563,3918,3679
3515806,10896,4502,5349
3170701,507425,236328,224720
2105922,25605,12399,11557
2111201,377931,191759,167500
3104205,148532,67920,65295
3118304,443799,203154,191290
3302007,349180,173830,152728
3544103,114052,59228,50189
5106224,135795,70534,60778
1302504,215681,110229,92283
1302702,83289,42267,35727
2925303,394313,203069,170622
2908507,106193,53671,46770
2614006,58779,27748,24942
5107925,256830,130550,113307
2516607,51545,25012,21927
5006606,286579,149330,143975
5003751,40368,18459,16532
5005202,55755,25815,24162
5100250,130041,66503,59728
3138401,191275,89576,83528
2211209,65703,32873,30230
5213905,19306,8648,8167
4315107,40318,18161,17290
4118402,313547,144955,137224
1600501,24240,13646,9511
1502301,129287,65896,58432
2928059,30609,15256,13340
5215652,10238,4904,4482
1100452,75082,37839,32489
3105103,92527,42671,39839
3535408,64816,28851,31292
3515103,280579,128816,133800
2206704,23205,10828,10424
3529609,23986,9721,12377
1714880,25387,12646,11095
2806008,59016,27479,25683
2802908,278630,134831,121685
2513604,24528,11937,11013
2513406,58376,27144,24992
3203908,207246,95545,87183
4103602,86593,40214,38247
4119608,118556,55479,51887
4119400,81127,39389,37223
3535507,203837,88357,100268
2930758,28205,14022,12286
2200251,23069,10771,10146
4211892,9236,4242,4091
4202578,9398,4090,3977
2904506,45279,21272,21199
2923902,28671,14243,12079
2306553,97892,50803,42528
2406700,29690,14993,12681
2926103,46096,22181,19863
4121901,49356,23427,21315
4127502,62820,30843,27976
3518008,14017,5955,6630
3114907,9821,4431,4303
3109105,49047,21780,21396
3144359,17316,8837,7588
3138302,12117,5596,5131
3101003,38825,18220,17262
4306908,92101,42748,39915
4305504,18807,8309,8033
3135456,23189,11299,10497
3119955,25812,12203,11763
3162955,87442,41337,38482
3149952,17963,9356,7631
4107736,21410,10372,9629
2703759,29379,14479,13002
1503754,13147,7601,5476
3302254,109565,51166,48667
4219358,16017,7481,7165
2915205,34707,18697,13795
2106904,52292,26993,22122
2404853,19462,9645,8149
2910909,8414,4196,3820
4312955,10913,4595,4486
3136801,11743,5557,5091
3555703,8401,3490,4324
4307815,14686,6526,6267
5107404,10667,5358,4767
3112059,14625,6715,6333
4216255,29222,12544,12288
2211704,11269,5311,5117
4111209,45069,21474,20052
3103702,28034,13570,12515
3555208,13699,5205,6950
2310605,22410,11541,9108
2109239,14762,7374,6345
3135506,31780,15942,13807
1702554,43549,22211,18294
2306900,145489,70303,59133
2706307,222396,107950,97048
5203807,16226,8826,6624
3547809,3669486,1853010,1505692
2106755,38957,19496,16329
4301925,12352,5053,5269
3503208,1011489,439895,487995
5107602,594558,296908,264292
1304203,162561,80922,67307
2101905,44565,22800,19942
3135100,180439,87249,78857
4208906,596209,284157,267932
2706703,183676,89616,81242
2932903,219922,115165,93433
1100304,250413,122363,109740
2615508,39427,19292,16927
3166105,11435,5474,4926
2205706,68505,36901,29239
2208403,201055,97064,90390
4127908,28841,13541,12675
3304805,52328,27794,21488
1100148,48357,23707,21315
2210409,53325,25029,23526
2903607,43726,21185,19354
2910727,282230,147184,122162
5108857,10201,5253,4283
2929107,60527,30292,25671
2612455,42453,20393,17980
2206506,27442,12707,11688
2208106,25610,12574,11975
3107406,179295,83753,76579
4319802,38232,16975,15721
1300508,81120,39343,34293
4109203,19770,9302,8602
4108452,16086,7708,7072
2924900,26205,13153,11180
2930774,77421,38115,32818
3549250,10748,5069,4549
3504206,57035,24342,27076
5215009,35281,16324,15299
3520301,131563,57809,62983
3500907,15861,6484,7847
4300802,55031,24446,23605
4306056,34291,15117,14369
4319125,11197,5083,4511
3541802,10481,4541,5177
2922607,22244,12292,9067
2302701,102458,56138,42876
2930808,61426,29200,26079
2408409,15009,6773,6598
2400703,45191,21937,20183
2403707,32779,16385,13917
4107009,44949,21114,19691
3500709,241040,131860,97438
3118809,70993,35119,31302
5106174,9395,4555,4163
3138351,18460,8572,8172
2919405,41224,19840,18427
3152600,26036,12366,11356
3138609,69995,31490,31099
3137403,44633,21057,19765
2512788,6369,3222,2741
2102077,28491,14013,12314
3532900,42306,18581,20395
3153608,31239,15910,14026
3104601,31241,16780,13053
2109502,47607,24159,20479
2925709,50127,24012,22428
4209854,19412,8545,8285
4202701,20422,9536,9035
2409605,9023,4328,3841
3142254,12670,6363,5581
3203403,87096,40176,36649
3517109,21844,8500,11539
3123304,18159,8267,7798
4123824,14590,6894,6491
2707008,7115,3574,3176
4117404,12940,5847,5616
4108957,31612,15345,13937
4120150,12322,5445,5221
2509156,20204,9556,8839
1720002,7192,3393,3111
2203230,12794,6557,5624
4307203,24949,10579,10243
4301750,23477,10689,10131
3148905,16544,7726,7214
3117405,14092,6945,6317
3160009,14615,6692,6399
2303600,46713,20623,19567
5003900,10736,4976,4764
1715507,2933,1377,1231
3118601,1928224,930310,853013
2309607,183031,90942,83038
4117057,34582,16710,15172
3527207,352577,159890,167487
3519808,38532,16843,18728
3300308,248714,126543,106333
4317400,207704,93076,87616
4206405,47252,20989,20450
2612604,109170,53294,45716
2600203,61679,28997,26648
2309409,80923,39404,33670
3152501,597982,282735,264289
3303906,1066988,503538,470330
2929255,71739,33059,30547
4308508,118240,54347,51329
3165404,20822,9866,9399
3159902,73269,32890,31395
1500701,60474,30954,25479
4121356,7922,3933,3707
2912905,64506,31319,28379
4211504,47479,22829,21226
2206696,16211,8431,7218
1502855,36339,18637,16285
2907905,59134,29676,24781
4111100,24182,11045,10417
3154002,95350,44201,41527
2917706,94400,49692,40282
2202554,16522,8052,7359
4317608,148702,67771,63836
4310306,15873,6806,6617
2906105,26220,13215,11632
1300300,88089,44248,37273
3204302,50087,22412,20508
2906907,64803,32712,27513
2931608,29436,15883,12643
3520707,21826,8992,10399
5218904,76100,35029,33486
3543501,29679,12234,14914
4319604,100730,44719,42123
4301909,54156,23902,22862
4318200,75491,34072,31364
4319109,26136,11417,11092
2305332,45559,22546,18618
2513968,12207,5675,5403
2402600,207850,101598,91403
2409902,40665,19120,17820
2904209,27788,14164,11214
2706208,12604,6193,5541
3165909,19080,9762,7541
4311254,23498,10474,10073
4120333,13231,6079,5769
2112407,50820,27874,21705
3504305,21589,9399,10176
3144409,20601,9100,8841
5002308,51910,23207,22567
4218905,40105,18611,17623
3554607,13449,5631,6416
4125456,14821,7173,6633
3108404,40462,20221,18083
3161304,20571,9460,8997
1200336,28550,15368,12175
3126406,13211,5833,5499
4121257,9922,4792,4358
4116307,13479,6316,5850
2601508,33960,16363,14717
5108105,9121,4233,3864
1702158,8998,4618,3784
4315172,8181,3647,3581
3547007,23617,10721,11615
3155504,47317,20779,19898
4306551,10629,4827,4635
4211652,11417,5131,4930
2403608,104276,52364,46013
3510609,1327613,603421,648453
3140852,13425,7824,5422
3200607,324597,151631,136157
1500107,385331,196466,173464
2609600,1042697,519479,437008
2104057,54575,29354,22694
2305407,168663,86077,68460
2301950,65285,31873,28341
1100205,1320930,639553,566923
1716109,121782,61852,53487
2108454,39005,20525,16084
4315404,26641,12589,11521
5210406,157569,75777,68403
4319901,313093,144019,133509
3509205,278486,126028,137727
3500550,32281,14189,15215
2909109,45824,22471,20152
2607653,101737,51238,43705
1101492,36024,18569,15597
2704708,162315,82700,69234
2202703,64456,31995,29441
2402303,71756,33095,31097
2103554,23116,12243,9922
3553302,96641,42041,46241
2208304,86568,43055,38123
1703073,8703,4543,3732
1716604,28021,13770,12257
2516508,47228,22441,20313
3200201,127676,56293,52217
3553609,62936,27460,30074
2922706,41434,20545,17718
2414506,39628,19349,17133
3521804,119812,52615,60040
3551405,49327,21980,23965
4300638,15966,7617,7032
4211801,26145,11763,11280
2410207,29833,13386,12955
2414803,39348,19436,17452
2410504,18805,8672,8345
2401404,28747,13449,12618
2921450,31720,14969,13907
2706802,50423,25329,21347
2702009,36239,17664,15778
2701506,19343,11111,7693
4305850,9492,4518,4197
3551108,31738,14475,15263
3151404,97663,46258,42456
3161809,40565,19512,18027
3135704,26526,11424,10831
3122603,22163,9912,9618
3163102,17793,8632,8057
3508009,75933,35377,36319
2501203,25015,11890,10643
2706406,63301,31342,27906
2701902,18562,9047,8230
5106703,5824,2700,2480
4117206,26285,12141,11469
2105609,24462,13197,10449
5200209,7741,3477,3218
2611903,62780,30701,27601
3528304,16892,7061,8086
4310363,12230,5689,5327
2929057,43320,21225,19164
3144201,9973,4652,4371
2304236,54731,28735,24570
5004304,50509,23686,22099
4113601,17096,8053,7688
4300703,23980,10533,10254
4128534,34112,15950,14946
4108106,11443,5146,4931
3123502,7793,3455,3376
1702703,7275,3664,3153
4103370,13947,6483,6055
2709004,20793,9915,8851
3155207,20676,9475,8555
4203154,6383,3428,2643
4127858,32720,16271,14437
1707702,17565,8843,7450
2504355,17248,8314,7374
2514305,17824,8355,8233
4313466,8281,3631,3518
2412500,73334,36123,32699
3127701,713721,361579,306599
2304400,8214496,3934880,3588818
3515004,1124960,498364,541853
2505238,14919,7632,6492
4105805,861184,413722,388318
2610004,165243,82007,71229
