id_municipio,DOMICILIOS,TX_URBANI,TX_EE,TX_TV,TX_GELAD,TX_COMPUTADOR,TX_ESGOTO,TX_DIST_AGUA
2205581,1065.000000000002,0.4460093896713611,0.9080682909247975,0.8412830344373294,0.7838580415854242,0.5519307718223168,0.001456061720083228,0.445242734418164
2208502,2791.000000000004,0.6571121461841632,0.8808565058432082,0.7827426583673367,0.7014061817638269,0.7122122907467139,0.5842183129643957,0.6324025170961354
2209005,1865.000000000007,0.6670241286863259,0.8859797804132783,0.8108083781847986,0.7560966409962849,0.5433382435520574,0.9065191927748267,0.6327690075282956
2209955,1268.0000000000034,0.3067823343848578,0.9525322955231302,0.8069242223346768,0.7990375841507577,0.47121706658155055,0.3146670614768323,0.3476865389869734
2410009,960.0000000000016,0.7437499999999998,0.9912557802166122,0.9643589563429977,0.9367348199497525,0.8007395508426974,0.24202666793359356,0.852095612071117
2412401,1249.0000000000073,0.7910328262610095,0.9966274904694633,0.9599449526385213,0.9566344924353597,0.8379727501116446,0.662999701967222,0.7991415089799944
2500734,636.0000000000022,0.534591194968554,0.995551538770009,0.9581341321445646,0.8900339451443678,0.7248521468903057,0.1006255188065624,0.5288876662802195
2504157,1948.0000000000082,0.5154004106776181,0.9646532718394618,0.8952472918923431,0.6893196755726827,0.6958905563593604,0.4279926882141151,0.48200954793970857
2504306,8316.000000000004,0.750120250120251,0.9944491381412263,0.9567859954011175,0.9493443067671574,0.7975719782274074,0.4241020518590464,0.755148572339289
2509156,1753.9999999999952,0.8842645381984049,0.9902023688637118,0.9471374901768247,0.9200344597317358,0.7636824972861078,0.18895802367337497,0.8992859115817857
2514453,1530.0000000000027,0.4431372549019617,0.9916313239017436,0.9304690306918955,0.8432091561514173,0.639083220677816,0.05022944684752911,0.30948114816184835
1503077,5827.000000000001,0.3777243864767461,0.8230308512960652,0.7129445259368414,0.5921175796031457,0.31533951146200156,0.008123223213905658,0.2524962865114913
1507508,3270.000000000021,0.1938837920489302,0.872798195359758,0.7241686738442031,0.7007697100775975,0.07682383261122727,0.15205917238232602,0.3429708462222446
2105948,2063.0000000000036,0.6466311197285509,0.9906315367774762,0.9355257634281564,0.9467353304172565,0.3353133328931872,0.0149816710538655,0.635231276417016
2106003,3190.9999999999995,0.6195549984330949,0.9604103743352856,0.8982561270276019,0.8771732873146955,0.6057205790685288,0.09228305778987471,0.7585544595826353
2107456,3264,0.4577205882352932,0.9792270689911028,0.8315557474389523,0.8007183525348656,0.271485979198785,0.11230077632322737,0.5101037944524698
2111789,2740.0000000000014,0.40437956204379566,0.8460498549852858,0.6668566318536249,0.5397232240662276,0.4005253584838307,0.0068702700362848765,0.563631431431677
2604155,3642.000000000002,0.13152114222954422,0.9877694002425292,0.9210169476185599,0.8228050833078299,0.6335416851234801,0.1398074375549977,0.18719198380963237
2604700,4397.000000000014,0.59426881964976,0.992828360271961,0.9033018916216997,0.7994831888978099,0.712947658477814,0.5256944421393202,0.6272347190108225
2605400,6239.999999999981,0.8141025641025644,0.9943448230816099,0.9396112436567805,0.8475911318065829,0.6810401238030283,0.2181425347761675,0.6293919455349715
2609154,4146.999999999994,0.244996382927418,0.9800298761656371,0.8360625222675845,0.5696651076462269,0.3700049696096764,0.05715251469320601,0.24169366495521757
2610202,7298.000000000013,0.5778295423403663,0.9846296386685341,0.9048263669066031,0.7668108692275777,0.6705700130896354,0.6751013969175874,0.53848008083192
5203500,6647.000000000057,0.9282383029938239,1,0.9371223322678487,0.9486122389729895,0.736808742802397,0.30841411767062704,0.7023506905188954
5205703,956,0.6255230125523015,0.9930834175874832,0.9449247838659809,0.9776612277881158,0.654884051920785,0.15820159497965974,0.6239975717357205
5206701,1062.0000000000014,0.5790960451977406,0.9662949430518087,0.8644647018493479,0.8717566373465294,0.5250463975664109,0.1138952431757395,0.7363340121577268
5213905,1757.000000000006,0.6579396698918608,0.9889545448864786,0.9448360128666787,0.9617673843999545,0.7705030130603984,0.0931997598031708,0.7219734534924956
5221502,1751.0000000000016,0.8081389719211818,0.9979582603151137,0.960849003559471,0.9724007866407534,0.8416120402351361,0.21233608501818213,0.8157161504826577
2301307,5570.000000000003,0.6418312387791748,0.9777299712216604,0.8912446384891602,0.6710000809754073,0.5885242873091436,0.19013071208524898,0.6351163583313696
2302057,3706.999999999997,0.7013757755597532,0.9743783531132835,0.8441487527730865,0.7834634187607696,0.6234692031215702,0.25216803007798116,0.6609103017006934
2303956,5491.000000000223,0.6142779093061341,0.9890525308829275,0.898339689291878,0.832601011810998,0.5257288085899259,0.05393931774461653,0.5124848399614675
2304509,3761.000000000119,0.5982451475671354,0.980109063574253,0.9207353769785044,0.8221963832996125,0.8130634987406972,0.1434304095441223,0.6361589504908831
2305332,3230.9999999999995,0.5190343546889494,0.9823373901067216,0.9079979625336198,0.8866983387893329,0.6618952830742441,0.17654935771923988,0.7650556595510345
2306009,3997.99999999998,0.7288644322161091,0.995433832253806,0.9254589629045367,0.921040792483574,0.7725155862068933,0.24789747571992937,0.8106590105398528
2308609,4780.000000000071,0.5964435146443494,0.9613756359906279,0.9245556001796872,0.7852457004568398,0.5256130111118593,0.06576779776643363,0.686056471006695
2310308,9011.000000000016,0.47819331927643854,0.9688164980339702,0.8765471638771658,0.8397598015462937,0.5159156544719731,0.44190558238313155,0.5723198959508125
2311603,7450.000000000059,0.5830872483221468,0.9989053205753888,0.9309425650658324,0.8282391436942109,0.47574701685324683,0.1746742714042201,0.6639520748765948
2312502,2586.000000000005,0.41569992266047906,0.9946746946805491,0.9298466646603052,0.9469108159954809,0.6141664023844984,0.2670588410143932,0.944421419766798
2312908,51210.9999999996,0.8875436917849671,0.9939528498637857,0.9614877673397358,0.9089220275322633,0.7853712461298727,0.7915944185076341,0.9391947836755814
2313955,4899.999999999993,0.8283673469387757,0.9900354100600465,0.9270024444093177,0.8696660292453701,0.808803374095046,0.26012123865166203,0.8454074866972894
4200754,678.0000000000014,0.3230088495575217,0.9969741527993983,0.9770093674697405,0.9896917811437008,0.7082140109155527,0.3677204600242845,0.5561608510699134
