nome,id_municipio,id_municipio_6,id_municipio_tse,sigla_uf,nome_regiao
Pinheiros,3204104,320410,56812,ES,Sudeste
Piúma,3204203,320420,56839,ES,Sudeste
Ponto Belo,3204252,320425,56200,ES,Sudeste
Presidente Kennedy,3204302,320430,56855,ES,Sudeste
Rio Bananal,3204351,320435,57118,ES,Sudeste
Rio Novo do Sul,3204401,320440,56871,ES,Sudeste
Santa Leopoldina,3204500,320450,56898,ES,Sudeste
Santa Maria de Jetibá,3204559,320455,57932,ES,Sudeste
Santa Teresa,3204609,320460,56910,ES,Sudeste
São Domingos do Norte,3204658,320465,56006,ES,Sudeste
São Gabriel da Palha,3204708,320470,56936,ES,Sudeste
São José do Calçado,3204807,320480,56952,ES,Sudeste
São Mateus,3204906,320490,56979,ES,Sudeste
São Roque do Canaã,3204955,320495,56162,ES,Sudeste
Serra,3205002,320500,56995,ES,Sudeste
Sooretama,3205010,320501,56189,ES,Sudeste
Vargem Alta,3205036,320503,57959,ES,Sudeste
Venda Nova do Imigrante,3205069,320506,57975,ES,Sudeste
Viana,3205101,320510,57010,ES,Sudeste
Vila Pavão,3205150,320515,56081,ES,Sudeste
Vila Valério,3205176,320517,56227,ES,Sudeste
Vila Velha,3205200,320520,57037,ES,Sudeste
Vitória,3205309,320530,57053,ES,Sudeste
Angra dos Reis,3300100,330010,58017,RJ,Sudeste
Aperibé,3300159,330015,58181,RJ,Sudeste
Araruama,3300209,330020,58033,RJ,Sudeste
Areal,3300225,330022,58220,RJ,Sudeste
Armação dos Búzios,3300233,330023,58408,RJ,Sudeste
Arraial do Cabo,3300258,330025,59277,RJ,Sudeste
Barra do Piraí,3300308,330030,58050,RJ,Sudeste
Barra Mansa,3300407,330040,58076,RJ,Sudeste
Belford Roxo,3300456,330045,58041,RJ,Sudeste
Bom Jardim,3300506,330050,58092,RJ,Sudeste
Bom Jesus do Itabapoana,3300605,330060,58114,RJ,Sudeste
Cabo Frio,3300704,330070,58130,RJ,Sudeste
Cachoeiras de Macacu,3300803,330080,58157,RJ,Sudeste
Cambuci,3300902,330090,58173,RJ,Sudeste
Carapebus,3300936,330093,58300,RJ,Sudeste
Comendador Levy Gasparian,3300951,330095,58165,RJ,Sudeste
Campos dos Goytacazes,3301009,330100,58190,RJ,Sudeste
Cantagalo,3301108,330110,58211,RJ,Sudeste
Cardoso Moreira,3301157,330115,58068,RJ,Sudeste
Carmo,3301207,330120,58238,RJ,Sudeste
Casimiro de Abreu,3301306,330130,58254,RJ,Sudeste
Conceição de Macabu,3301405,330140,58270,RJ,Sudeste
Cordeiro,3301504,330150,58297,RJ,Sudeste
Duas Barras,3301603,330160,58319,RJ,Sudeste
Duque de Caxias,3301702,330170,58335,RJ,Sudeste
Engenheiro Paulo de Frontin,3301801,330180,58351,RJ,Sudeste
Guapimirim,3301850,330185,58106,RJ,Sudeste
Iguaba Grande,3301876,330187,58262,RJ,Sudeste
Itaboraí,3301900,330190,58378,RJ,Sudeste
Itaguaí,3302007,330200,58394,RJ,Sudeste
Italva,3302056,330205,59293,RJ,Sudeste
Itaocara,3302106,330210,58416,RJ,Sudeste
Itaperuna,3302205,330220,58432,RJ,Sudeste
Itatiaia,3302254,330225,58440,RJ,Sudeste
Japeri,3302270,330227,58149,RJ,Sudeste
Laje do Muriaé,3302304,330230,58459,RJ,Sudeste
Macaé,3302403,330240,58475,RJ,Sudeste
Macuco,3302452,330245,58386,RJ,Sudeste
Magé,3302502,330250,58491,RJ,Sudeste
Mangaratiba,3302601,330260,58513,RJ,Sudeste
Maricá,3302700,330270,58530,RJ,Sudeste
Mendes,3302809,330280,58556,RJ,Sudeste
Mesquita,3302858,330285,58467,RJ,Sudeste
Miguel Pereira,3302908,330290,58572,RJ,Sudeste
Miracema,3303005,330300,58599,RJ,Sudeste
Natividade,3303104,330310,58610,RJ,Sudeste
Nilópolis,3303203,330320,58637,RJ,Sudeste
Niterói,3303302,330330,58653,RJ,Sudeste
Nova Friburgo,3303401,330340,58670,RJ,Sudeste
Nova Iguaçu,3303500,330350,58696,RJ,Sudeste
Paracambi,3303609,330360,58718,RJ,Sudeste
Paraíba do Sul,3303708,330370,58734,RJ,Sudeste
Paraty,3303807,330380,58750,RJ,Sudeste
Paty do Alferes,3303856,330385,59315,RJ,Sudeste
Petrópolis,3303906,330390,58777,RJ,Sudeste
Pinheiral,3303955,330395,58246,RJ,Sudeste
Piraí,3304003,330400,58793,RJ,Sudeste
Porciúncula,3304102,330410,58815,RJ,Sudeste
Porto Real,3304110,330411,58327,RJ,Sudeste
Quatis,3304128,330412,58025,RJ,Sudeste
Queimados,3304144,330414,58122,RJ,Sudeste
Quissamã,3304151,330415,58009,RJ,Sudeste
Resende,3304201,330420,58831,RJ,Sudeste
Rio Bonito,3304300,330430,58858,RJ,Sudeste
Rio Claro,3304409,330440,58874,RJ,Sudeste
Rio das Flores,3304508,330450,58890,RJ,Sudeste
Rio das Ostras,3304524,330452,58203,RJ,Sudeste
Rio de Janeiro,3304557,330455,60011,RJ,Sudeste
Santa Maria Madalena,3304607,330460,58912,RJ,Sudeste
Santo Antônio de Pádua,3304706,330470,58939,RJ,Sudeste
São Francisco de Itabapoana,3304755,330475,58289,RJ,Sudeste
São Fidélis,3304805,330480,58955,RJ,Sudeste
São Gonçalo,3304904,330490,58971,RJ,Sudeste
São João da Barra,3305000,330500,58998,RJ,Sudeste
São João de Meriti,3305109,330510,59013,RJ,Sudeste
São José de Ubá,3305133,330513,58343,RJ,Sudeste
São José do Vale do Rio Preto,3305158,330515,59331,RJ,Sudeste
São Pedro da Aldeia,3305208,330520,59030,RJ,Sudeste
São Sebastião do Alto,3305307,330530,59056,RJ,Sudeste
Sapucaia,3305406,330540,59072,RJ,Sudeste
Saquarema,3305505,330550,59099,RJ,Sudeste
Seropédica,3305554,330555,58424,RJ,Sudeste
Silva Jardim,3305604,330560,59110,RJ,Sudeste
Sumidouro,3305703,330570,59137,RJ,Sudeste
Tanguá,3305752,330575,58360,RJ,Sudeste
Teresópolis,3305802,330580,59153,RJ,Sudeste
Trajano de Moraes,3305901,330590,59170,RJ,Sudeste
Três Rios,3306008,330600,59196,RJ,Sudeste
Valença,3306107,330610,59218,RJ,Sudeste
Varre-Sai,3306156,330615,58084,RJ,Sudeste
Vassouras,3306206,330620,59234,RJ,Sudeste
Volta Redonda,3306305,330630,59250,RJ,Sudeste
Américo Brasiliense,3501707,350170,61336,SP,Sudeste
Araraquara,3503208,350320,61638,SP,Sudeste
Boa Esperança do Sul,3506706,350670,62332,SP,Sudeste
Borborema,3507407,350740,62472,SP,Sudeste
Cândido Rodrigues,3510104,351010,63037,SP,Sudeste
Descalvado,3513702,351370,63754,SP,Sudeste
Dobrada,3514007,351400,63819,SP,Sudeste
Dourado,3514304,351430,63878,SP,Sudeste
Gavião Peixoto,3516853,351685,62308,SP,Sudeste
Ibaté,3519303,351930,64874,SP,Sudeste
Ibitinga,3519600,351960,64939,SP,Sudeste
Itápolis,3522703,352270,65552,SP,Sudeste
Itirapina,3523602,352360,65730,SP,Sudeste
Matão,3529302,352930,66877,SP,Sudeste
Motuca,3532058,353205,61069,SP,Sudeste
Nova Europa,3532900,353290,67598,SP,Sudeste
Pirassununga,3539301,353930,68870,SP,Sudeste
Porto Ferreira,3540705,354070,69159,SP,Sudeste
Ribeirão Bonito,3542909,354290,69590,SP,Sudeste
Rincão,3543709,354370,69752,SP,Sudeste
Santa Lúcia,3546900,354690,70394,SP,Sudeste
Santa Rita do Passa Quatro,3547502,354750,70513,SP,Sudeste
São Carlos,3548906,354890,70793,SP,Sudeste
Tabatinga,3552700,355270,71552,SP,Sudeste
Taquaritinga,3553708,355370,71757,SP,Sudeste
Trabiju,3554755,355475,62448,SP,Sudeste
Arapoti,4101606,410160,74292,PR,Sul
Boa Ventura de São Roque,4103040,410304,75140,PR,Sul
Campina do Simão,4103958,410395,75183,PR,Sul
Candói,4104428,410442,74225,PR,Sul
Cantagalo,4104451,410445,84514,PR,Sul
Carambeí,4104659,410465,75221,PR,Sul
Castro,4104907,410490,74950,PR,Sul
Curiúva,4107009,410700,75370,PR,Sul
Fernandes Pinheiro,4107736,410773,75345,PR,Sul
Foz do Jordão,4108452,410845,75361,PR,Sul
Goioxim,4108650,410865,75388,PR,Sul
Guamiranga,4108957,410895,75426,PR,Sul
Guarapuava,4109401,410940,75833,PR,Sul
Imbaú,4110078,411007,75442,PR,Sul
Imbituva,4110102,411010,75973,PR,Sul
Inácio Martins,4110201,411020,75990,PR,Sul
Ipiranga,4110508,411050,76031,PR,Sul
Irati,4110706,411070,76074,PR,Sul
Ivaí,4111407,411140,76210,PR,Sul
Jaguariaíva,4112009,411200,76333,PR,Sul
Laranjal,4113254,411325,74985,PR,Sul
Mallet,4113908,411390,76716,PR,Sul
Mato Rico,4115739,411573,74527,PR,Sul
Nova Tebas,4117271,411727,75760,PR,Sul
Ortigueira,4117305,411730,77275,PR,Sul
Palmeira,4117701,411770,77356,PR,Sul
Palmital,4117800,411780,77372,PR,Sul
Pinhão,4119301,411930,77658,PR,Sul
Piraí do Sul,4119400,411940,77674,PR,Sul
Pitanga,4119608,411960,77712,PR,Sul
Ponta Grossa,4119905,411990,77771,PR,Sul
Porto Amazonas,4120101,412010,77810,PR,Sul
Prudentópolis,4120606,412060,77917,PR,Sul
Rebouças,4121505,412150,78077,PR,Sul
Reserva,4121703,412170,78115,PR,Sul
Reserva do Iguaçu,4121752,412175,75604,PR,Sul
Rio Azul,4122008,412200,78174,PR,Sul
Santa Maria do Oeste,4123857,412385,74802,PR,Sul
São João do Triunfo,4125100,412510,78778,PR,Sul
Sengés,4126306,412630,79014,PR,Sul
Teixeira Soares,4127007,412700,79138,PR,Sul
Telêmaco Borba,4127106,412710,79154,PR,Sul
Tibagi,4127502,412750,79235,PR,Sul
Turvo,4127965,412796,84530,PR,Sul
Ventania,4128534,412853,74900,PR,Sul
Águas Mornas,4200606,420060,80110,SC,Sul
Alfredo Wagner,4200705,420070,80136,SC,Sul
Angelina,4200903,420090,80179,SC,Sul
Anita Garibaldi,4201000,420100,80195,SC,Sul
Anitápolis,4201109,420110,80217,SC,Sul
Antônio Carlos,4201208,420120,80233,SC,Sul
Araquari,4201307,420130,80250,SC,Sul
Arroio Trinta,4201604,420160,80314,SC,Sul
Balneário Barra do Sul,4202057,420205,80683,SC,Sul
Bela Vista do Toldo,4202131,420213,81221,SC,Sul
Biguaçu,4202305,420230,80454,SC,Sul
Bocaina do Sul,4202438,420243,81280,SC,Sul
Bom Jardim da Serra,4202503,420250,83895,SC,Sul
Bom Retiro,4202602,420260,80497,SC,Sul
Brunópolis,4202875,420287,81787,SC,Sul
Caçador,4203006,420300,80578,SC,Sul
Calmon,4203154,420315,80667,SC,Sul
Capão Alto,4203253,420325,81248,SC,Sul
Campo Alegre,4203303,420330,80632,SC,Sul
Campo Belo do Sul,4203402,420340,80659,SC,Sul
Canoinhas,4203808,420380,80730,SC,Sul
Cerro Negro,4204178,420417,80381,SC,Sul
Corupá,4204509,420450,80870,SC,Sul
Correia Pinto,4204558,420455,83950,SC,Sul
Curitibanos,4204806,420480,80934,SC,Sul
Florianópolis,4205407,420540,81051,SC,Sul
Fraiburgo,4205506,420550,81078,SC,Sul
Frei Rogério,4205555,420555,81329,SC,Sul
Garopaba,4205704,420570,81132,SC,Sul
Garuva,4205803,420580,81159,SC,Sul
Governador Celso Ramos,4206009,420600,81116,SC,Sul
Guaramirim,4206504,420650,81272,SC,Sul
Ibiam,4206751,420675,81400,SC,Sul
Imbituba,4207304,420730,81434,SC,Sul
Iomerê,4207577,420757,81361,SC,Sul
Irineópolis,4207908,420790,81558,SC,Sul
Itaiópolis,4208104,420810,81590,SC,Sul
Itapoá,4208450,420845,81663,SC,Sul
Jaraguá do Sul,4208906,420890,81752,SC,Sul
Joinville,4209102,420910,81795,SC,Sul
Lages,4209300,420930,81833,SC,Sul
Lebon Régis,4209706,420970,81914,SC,Sul
Macieira,4210050,421005,80900,SC,Sul
Mafra,4210100,421010,81990,SC,Sul
Major Vieira,4210308,421030,82031,SC,Sul
Massaranduba,4210605,421060,82074,SC,Sul
Matos Costa,4210704,421070,82090,SC,Sul
Monte Carlo,4211058,421105,80004,SC,Sul
Monte Castelo,4211108,421110,82171,SC,Sul
Otacílio Costa,4211751,421175,83976,SC,Sul
Painel,4211892,421189,81264,SC,Sul
Palhoça,4211900,421190,82333,SC,Sul
Palmeira,4212056,421205,81566,SC,Sul
Papanduva,4212205,421220,82392,SC,Sul
Paulo Lopes,4212304,421230,82414,SC,Sul
Pinheiro Preto,4213005,421300,82554,SC,Sul
Ponte Alta,4213302,421330,82619,SC,Sul
Ponte Alta do Norte,4213351,421335,80926,SC,Sul
Porto União,4213609,421360,82678,SC,Sul
Rancho Queimado,4214300,421430,82813,SC,Sul
Rio das Antas,4214409,421440,82830,SC,Sul
Rio Negrinho,4215000,421500,82953,SC,Sul
Rio Rufino,4215059,421505,80608,SC,Sul
Salto Veloso,4215406,421540,83038,SC,Sul
Santa Cecília,4215505,421550,83054,SC,Sul
Santo Amaro da Imperatriz,4215703,421570,83097,SC,Sul
São Bento do Sul,4215802,421580,83119,SC,Sul
São Bonifácio,4215901,421590,83135,SC,Sul
São Cristovão do Sul,4216057,421605,80942,SC,Sul
São Francisco do Sul,4216206,421620,83194,SC,Sul
São João do Itaperiú,4216354,421635,81124,SC,Sul
São Joaquim,4216503,421650,83259,SC,Sul
São José,4216602,421660,83275,SC,Sul
São José do Cerrito,4216800,421680,83313,SC,Sul
São Pedro de Alcântara,4217253,421725,81183,SC,Sul
Schroeder,4217402,421740,83437,SC,Sul
Tangará,4217907,421790,83534,SC,Sul
Timbó Grande,4218251,421825,80209,SC,Sul
Três Barras,4218301,421830,83593,SC,Sul
Urubici,4218905,421890,83712,SC,Sul
Urupema,4218954,421895,80160,SC,Sul
Videira,4219309,421930,83798,SC,Sul
Aceguá,4300034,430003,88986,RS,Sul
Alegrete,4300406,430040,85073,RS,Sul
Arroio do Padre,4301073,430107,89028,RS,Sul
Arroio Grande,4301305,430130,85251,RS,Sul
Bagé,4301602,430160,85316,RS,Sul
Barra do Quaraí,4301875,430187,88625,RS,Sul
Candiota,4304358,430435,86487,RS,Sul
Canguçu,4304507,430450,85871,RS,Sul
Capão do Leão,4304663,430466,89737,RS,Sul
Cerrito,4305124,430512,88641,RS,Sul
Chuí,4305439,430543,88846,RS,Sul
Dom Pedrito,4306601,430660,86290,RS,Sul
Herval,4307104,430710,86398,RS,Sul
Hulha Negra,4309654,430965,86800,RS,Sul
Itaqui,4310603,431060,87130,RS,Sul
Jaguarão,4311007,431100,87211,RS,Sul
Maçambará,4311718,431171,88447,RS,Sul
Manoel Viana,4311759,431175,86940,RS,Sul
Morro Redondo,4312450,431245,86185,RS,Sul
Pedras Altas,4314175,431417,89567,RS,Sul
Pedro Osório,4314209,431420,87874,RS,Sul
Pelotas,4314407,431440,87912,RS,Sul
Pinheiro Machado,4314506,431450,87939,RS,Sul
Piratini,4314605,431460,87955,RS,Sul
Quaraí,4315305,431530,88099,RS,Sul
Rio Grande,4315602,431560,88153,RS,Sul
Rosário do Sul,4316402,431640,88315,RS,Sul
Sant'Ana do Livramento,4317103,431710,88455,RS,Sul
Santa Vitória do Palmar,4317301,431730,88498,RS,Sul
São Borja,4318002,431800,88633,RS,Sul
São José do Norte,4318507,431850,88730,RS,Sul
São Lourenço do Sul,4318804,431880,88790,RS,Sul
Turuçu,4322327,432232,88501,RS,Sul
Uruguaiana,4322400,432240,89516,RS,Sul
Anastácio,5000708,500070,90131,MS,Centro-Oeste
Aquidauana,5001102,500110,90212,MS,Centro-Oeste
Bela Vista,5002100,500210,90417,MS,Centro-Oeste
Bodoquena,5002159,500215,98019,MS,Centro-Oeste
Bonito,5002209,500220,90433,MS,Centro-Oeste
Caracol,5002803,500280,90530,MS,Centro-Oeste
Corumbá,5003207,500320,90638,MS,Centro-Oeste
Guia Lopes da Laguna,5004106,500410,90816,MS,Centro-Oeste
Jardim,5005004,500500,90999,MS,Centro-Oeste
Ladário,5005202,500520,91030,MS,Centro-Oeste
Miranda,5005608,500560,91111,MS,Centro-Oeste
Nioaque,5005806,500580,91154,MS,Centro-Oeste
Porto Murtinho,5006903,500690,91375,MS,Centro-Oeste
Alto Araguaia,5100300,510030,90050,MT,Centro-Oeste
Alto Garças,5100409,510040,90077,MT,Centro-Oeste
Alto Taquari,5100607,510060,98612,MT,Centro-Oeste
Araguainha,5101209,510120,90239,MT,Centro-Oeste
Araputanga,5101258,510125,89893,MT,Centro-Oeste
Cáceres,5102504,510250,90476,MT,Centro-Oeste
Campos de Júlio,5102686,510268,90743,MT,Centro-Oeste
Comodoro,5103304,510330,99015,MT,Centro-Oeste
Conquista D'Oeste,5103361,510336,91006,MT,Centro-Oeste
Curvelândia,5103437,510343,89800,MT,Centro-Oeste
Dom Aquino,5103601,510360,90719,MT,Centro-Oeste
Figueirópolis D'Oeste,5103809,510380,99031,MT,Centro-Oeste
Glória D'Oeste,5103957,510395,90204,MT,Centro-Oeste
Guiratinga,5104203,510420,90832,MT,Centro-Oeste
Indiavaí,5104500,510450,99074,MT,Centro-Oeste
Itiquira,5104609,510460,90913,MT,Centro-Oeste
Jaciara,5104807,510480,90956,MT,Centro-Oeste
Jauru,5105002,510500,89915,MT,Centro-Oeste
Juscimeira,5105200,510520,91898,MT,Centro-Oeste
Lambari D'Oeste,5105234,510523,90301,MT,Centro-Oeste
Vila Bela da Santíssima Trindade,5105507,510550,91090,MT,Centro-Oeste
Mirassol d'Oeste,5105622,510562,91774,MT,Centro-Oeste
Nova Lacerda,5106182,510618,90867,MT,Centro-Oeste
Paranatinga,5106307,510630,89834,MT,Centro-Oeste
Pedra Preta,5106372,510637,91812,MT,Centro-Oeste
Pontes e Lacerda,5106752,510675,89990,MT,Centro-Oeste
Porto Esperidião,5106828,510682,98876,MT,Centro-Oeste
Poxoréo,5107008,510700,91391,MT,Centro-Oeste
Primavera do Leste,5107040,510704,98892,MT,Centro-Oeste
São José dos Quatro Marcos,5107107,510710,89931,MT,Centro-Oeste
Reserva do Cabaçal,5107156,510715,98914,MT,Centro-Oeste
Rio Branco,5107206,510720,89958,MT,Centro-Oeste
São José do Povo,5107297,510729,90026,MT,Centro-Oeste
São Pedro da Cipa,5107404,510740,90409,MT,Centro-Oeste
Rondonópolis,5107602,510760,91510,MT,Centro-Oeste
Salto do Céu,5107750,510775,89974,MT,Centro-Oeste
Santo Antônio do Leste,5107792,510779,89843,MT,Centro-Oeste
Tesouro,5108105,510810,91618,MT,Centro-Oeste
Vale de São Domingos,5108352,510835,91022,MT,Centro-Oeste
Água Limpa,5200209,520020,92037,GO,Centro-Oeste
Aloândia,5200506,520050,92096,GO,Centro-Oeste
Bom Jesus de Goiás,5203500,520350,92690,GO,Centro-Oeste
Buriti Alegre,5203906,520390,92770,GO,Centro-Oeste
Cachoeira Dourada,5204250,520425,96733,GO,Centro-Oeste
Caldas Novas,5204508,520450,92894,GO,Centro-Oeste
Corumbaíba,5205901,520590,93190,GO,Centro-Oeste
Cristianópolis,5206305,520630,93270,GO,Centro-Oeste
Cromínia,5206503,520650,93319,GO,Centro-Oeste
Edealina,5207352,520735,92207,GO,Centro-Oeste
Goiatuba,5209101,520910,93793,GO,Centro-Oeste
Itumbiara,5211503,521150,94250,GO,Centro-Oeste
Joviânia,5212105,521210,94374,GO,Centro-Oeste
Mairipotaba,5212600,521260,94471,GO,Centro-Oeste
Marzagão,5212907,521290,94536,GO,Centro-Oeste
Morrinhos,5213806,521380,94730,GO,Centro-Oeste
Panamá,5216007,521600,95176,GO,Centro-Oeste
Piracanjuba,5217104,521710,95397,GO,Centro-Oeste
Pontalina,5217708,521770,95494,GO,Centro-Oeste
Professor Jamil,5218391,521839,93041,GO,Centro-Oeste
Rio Quente,5218789,521878,92827,GO,Centro-Oeste
Vicentinópolis,5222054,522205,96571,GO,Centro-Oeste
Brasília,5300108,530010,97012,DF,Centro-Oeste
Alta Floresta D'Oeste,1100015,110001,310,RO,Norte
Cabixi,1100031,110003,450,RO,Norte
Cacoal,1100049,110004,94,RO,Norte
Cerejeiras,1100056,110005,272,RO,Norte
Colorado do Oeste,1100064,110006,230,RO,Norte
Corumbiara,1100072,110007,655,RO,Norte
Costa Marques,1100080,110008,213,RO,Norte
Espigão D'Oeste,1100098,110009,256,RO,Norte
Ji-Paraná,1100122,110012,51,RO,Norte
Nova Brasilândia D'Oeste,1100148,110014,370,RO,Norte
Ouro Preto do Oeste,1100155,110015,175,RO,Norte
Pimenta Bueno,1100189,110018,116,RO,Norte
Presidente Médici,1100254,110025,191,RO,Norte
Rolim de Moura,1100288,110028,299,RO,Norte
Santa Luzia D'Oeste,1100296,110029,353,RO,Norte
Vilhena,1100304,110030,132,RO,Norte
São Miguel do Guaporé,1100320,110032,418,RO,Norte
Alvorada D'Oeste,1100346,110034,337,RO,Norte
Alto Alegre dos Parecis,1100379,110037,736,RO,Norte
Novo Horizonte do Oeste,1100502,110050,515,RO,Norte
Castanheiras,1100908,110090,531,RO,Norte
Chupinguaia,1100924,110092,809,RO,Norte
Ministro Andreazza,1101203,110120,604,RO,Norte
Mirante da Serra,1101302,110130,574,RO,Norte
Nova União,1101435,110143,744,RO,Norte
Parecis,1101450,110145,701,RO,Norte
Pimenteiras do Oeste,1101468,110146,787,RO,Norte
Primavera de Rondônia,1101476,110147,728,RO,Norte
São Felipe D'Oeste,1101484,110148,710,RO,Norte
São Francisco do Guaporé,1101492,110149,795,RO,Norte
Seringueiras,1101500,110150,582,RO,Norte
Teixeirópolis,1101559,110155,752,RO,Norte
Urupá,1101708,110170,566,RO,Norte
Vale do Paraíso,1101807,110180,558,RO,Norte
Augusto Corrêa,1500909,150090,4170,PA,Norte
Aurora do Pará,1500958,150095,4340,PA,Norte
Bonito,1501600,150160,4316,PA,Norte
Bragança,1501709,150170,4332,PA,Norte
Cachoeira do Piriá,1501956,150195,4766,PA,Norte
Capanema,1502202,150220,4430,PA,Norte
Capitão Poço,1502301,150230,4456,PA,Norte
Castanhal,1502400,150240,4472,PA,Norte
Curuçá,1502905,150290,4570,PA,Norte
Dom Eliseu,1502939,150293,5975,PA,Norte
Garrafão do Norte,1503077,150307,5878,PA,Norte
Igarapé-Açu,1503200,150320,4634,PA,Norte
Inhangapi,1503408,150340,4677,PA,Norte
Ipixuna do Pará,1503457,150345,4189,PA,Norte
Irituia,1503507,150350,4693,PA,Norte
Mãe do Rio,1504059,150405,4103,PA,Norte
Magalhães Barata,1504109,150410,4812,PA,Norte
Maracanã,1504307,150430,4855,PA,Norte
Marapanim,1504406,150440,4871,PA,Norte
Nova Esperança do Piriá,1504950,150495,4480,PA,Norte
Nova Timboteua,1505007,150500,4995,PA,Norte
Ourém,1505403,150540,5070,PA,Norte
Paragominas,1505502,150550,5096,PA,Norte
Peixe-Boi,1505601,150560,5118,PA,Norte
Primavera,1506104,150610,5215,PA,Norte
Quatipuru,1506112,150611,4685,PA,Norte
Salinópolis,1506203,150620,5231,PA,Norte
Santa Luzia do Pará,1506559,150655,4146,PA,Norte
Santa Maria do Pará,1506609,150660,5312,PA,Norte
Santarém Novo,1506906,150690,5371,PA,Norte
São Domingos do Capim,1507201,150720,5436,PA,Norte
São Francisco do Pará,1507409,150740,5479,PA,Norte
São João da Ponta,1507466,150746,4820,PA,Norte
São João de Pirabas,1507474,150747,4065,PA,Norte
São Miguel do Guamá,1507607,150760,5517,PA,Norte
Terra Alta,1507961,150796,4545,PA,Norte
Tracuateua,1508035,150803,4669,PA,Norte
Ulianópolis,1508126,150812,4324,PA,Norte
Viseu,1508308,150830,5657,PA,Norte
Abreulândia,1700251,170025,73008,TO,Norte
Aparecida do Rio Negro,1701101,170110,96970,TO,Norte
Araguacema,1701903,170190,92371,TO,Norte
Barrolândia,1703107,170310,96997,TO,Norte
Brejinho de Nazaré,1703701,170370,92738,TO,Norte
Caseara,1703909,170390,92088,TO,Norte
Chapada de Areia,1704600,170460,73474,TO,Norte
Chapada da Natividade,1705102,170510,73482,TO,Norte
Cristalândia,1706100,170610,93238,TO,Norte
Divinópolis do Tocantins,1707108,170710,92185,TO,Norte
Dois Irmãos do Tocantins,1707207,170720,93459,TO,Norte
Fátima,1707553,170755,96830,TO,Norte
Ipueiras,1709807,170980,73598,TO,Norte
Lagoa da Confusão,1711902,171190,73385,TO,Norte
Lagoa do Tocantins,1711951,171195,73113,TO,Norte
Lajeado,1712009,171200,73407,TO,Norte
Lizarda,1712405,171240,95699,TO,Norte
Marianópolis do Tocantins,1712504,171250,92304,TO,Norte
Mateiros,1712702,171270,73270,TO,Norte
Miracema do Tocantins,1713205,171320,94617,TO,Norte
Miranorte,1713304,171330,94633,TO,Norte
Monte do Carmo,1713601,171360,94692,TO,Norte
Monte Santo do Tocantins,1713700,171370,73563,TO,Norte
Natividade,1714203,171420,94811,TO,Norte
Nova Rosalândia,1715002,171500,92401,TO,Norte
Novo Acordo,1715101,171510,94994,TO,Norte
Oliveira de Fátima,1715507,171550,73466,TO,Norte
Paraíso do Tocantins,1716109,171610,95192,TO,Norte
